"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0UA50","2020-04-12 09:00:00","808.000","326.000","6.000","9.600","1.000","923.700","","4.500","12.200","310.000","","15.300","","9.600",""
"C0X320","2020-04-12 09:00:00","30.000","10.000","5.800","20.900","0.790","1010.900","","2.000","-99.000","-99.000","-99.000","21.200","","18.500",""
"C0T960","2020-04-12 09:00:00","120.000","58.000","1.300","17.200","0.990","1001.600","","15.500","-99.000","-99.000","-99.000","19.800","","17.200",""
"C0SA80","2020-04-12 09:00:00","136.000","99.000","1.200","21.000","0.870","998.900","","0.000","-99.000","-99.000","-99.000","21.700","","19.500",""
"C0E780","2020-04-12 09:00:00","160.000","317.000","1.100","15.400","0.910","998.800","","0.500","-99.000","-99.000","-99.000","18.100","","15.100",""
"C0F9Q0","2020-04-12 09:00:00","149.000","5.000","7.900","16.500","0.800","997.100","","1.500","15.300","9.000","","18.400","","16.400",""
"C0F9X0","2020-04-12 09:00:00","166.000","35.000","7.700","16.400","0.840","-99.000","","1.000","14.000","29.000","","17.800","","15.900",""
"C0S730","2020-04-12 09:00:00","110.000","35.000","10.000","20.300","0.900","1001.200","","0.000","18.100","44.000","","23.500","","20.200",""
"C0T790","2020-04-12 09:00:00","2830.000","278.000","1.400","7.200","0.920","724.400","","13.500","8.000","247.000","","7.200","","5.900",""
"C0V750","2020-04-12 09:00:00","50.000","8.000","3.700","21.500","0.810","1010.000","","1.500","-99.000","-99.000","-99.000","22.900","","19.600",""
"C0K530","2020-04-12 09:00:00","12.000","25.000","7.100","19.600","0.760","1014.600","","2.000","14.700","16.000","","20.200","","18.600",""
"C0M780","2020-04-12 09:00:00","30.000","34.000","3.300","20.800","0.720","1012.300","","3.000","-99.000","-99.000","-99.000","21.100","","18.300",""
"C0V360","2020-04-12 09:00:00","94.000","351.000","1.300","19.600","0.880","1003.500","","0.500","-99.000","-99.000","-99.000","20.700","","17.700",""
"C0K510","2020-04-12 09:00:00","10.000","10.000","3.100","19.800","0.720","1013.800","","3.000","10.300","14.000","","20.100","","18.400",""
"C0D650","2020-04-12 09:00:00","97.000","70.000","2.400","14.100","0.910","1007.700","","1.500","-99.000","-99.000","-99.000","18.000","","14.100",""
"C0V630","2020-04-12 09:00:00","19.000","360.000","4.500","22.000","0.730","1012.400","","2.500","-99.000","-99.000","-99.000","22.700","","19.200",""
"C0U910","2020-04-12 09:00:00","17.000","7.000","3.400","16.600","0.700","1016.000","","1.500","-99.000","-99.000","-99.000","19.900","","16.600",""
"C0U600","2020-04-12 09:00:00","10.000","194.000","1.000","15.500","0.870","1016.200","","0.500","-99.000","-99.000","-99.000","19.800","","15.500",""
"C0G820","2020-04-12 09:00:00","29.000","19.000","0.800","20.700","0.750","1011.600","","2.000","6.200","38.000","","20.700","","18.000",""
"C0R590","2020-04-12 09:00:00","72.000","355.000","4.300","20.000","0.990","1006.000","","0.500","10.300","355.000","","22.600","","19.100",""
"C0A9E0","2020-04-12 09:00:00","26.000","304.000","0.600","14.800","0.810","1016.700","","6.000","-99.000","-99.000","-99.000","18.700","","14.400",""
"C0R480","2020-04-12 09:00:00","57.000","357.000","2.700","20.300","0.820","1007.400","","0.000","-99.000","-99.000","-99.000","22.900","","19.600",""
"C0X300","2020-04-12 09:00:00","70.000","50.000","0.500","21.200","0.810","1006.900","","4.000","-99.000","-99.000","-99.000","21.200","","17.200",""
"C0U970","2020-04-12 09:00:00","7.000","39.000","3.600","15.900","0.710","1018.400","","0.500","-99.000","-99.000","-99.000","20.100","","15.800",""
"C0SA90","2020-04-12 09:00:00","497.000","90.000","1.000","18.400","0.990","957.400","","0.000","-99.000","-99.000","-99.000","21.200","","18.400",""
"C0R750","2020-04-12 09:00:00","551.000","39.000","4.600","19.800","0.980","951.700","","0.000","-99.000","-99.000","-99.000","20.100","","18.500",""
"C0R340","2020-04-12 09:00:00","230.000","20.000","2.900","22.900","0.830","986.800","","0.000","-99.000","-99.000","-99.000","23.300","","20.800",""
"C0M750","2020-04-12 09:00:00","10.000","14.000","7.700","20.200","0.720","1014.100","","1.500","-99.000","-99.000","-99.000","21.300","","19.000",""
"C0I110","2020-04-12 09:00:00","161.000","292.000","1.000","19.200","0.900","997.500","","5.500","-99.000","-99.000","-99.000","20.600","","18.700",""
"C0V370","2020-04-12 09:00:00","74.000","324.000","0.600","20.000","0.890","1006.900","","2.000","-99.000","-99.000","-99.000","21.500","","17.900",""
"C0C690","2020-04-12 09:00:00","242.000","45.000","3.700","12.300","0.850","990.200","","6.500","-99.000","-99.000","-99.000","16.900","","12.300",""
"C0A540","2020-04-12 09:00:00","401.000","345.000","0.700","11.800","0.950","970.600","","7.000","-99.000","-99.000","-99.000","15.600","","11.600",""
"C0SA60","2020-04-12 09:00:00","6.000","51.000","2.200","21.600","0.820","1013.300","","0.000","7.500","51.000","","22.400","","21.100",""
"C0H950","2020-04-12 09:00:00","192.000","279.000","0.500","17.500","0.990","993.300","","8.500","-99.000","-99.000","-99.000","19.500","","17.400",""
"C0O960","2020-04-12 09:00:00","112.000","350.000","2.400","19.700","0.860","1001.200","","1.500","-99.000","-99.000","-99.000","20.800","","17.700",""
"C0E880","2020-04-12 09:00:00","507.000","60.000","6.800","12.100","0.990","957.900","","1.000","13.200","55.000","","16.000","","12.100",""
"C0AH10","2020-04-12 09:00:00","30.000","179.000","1.400","14.200","1.000","1015.400","","16.500","-99.000","-99.000","-99.000","18.900","","14.200",""
"C0R820","2020-04-12 09:00:00","588.000","275.000","0.300","19.300","0.930","949.000","","0.000","-99.000","-99.000","-99.000","20.900","","17.600",""
"C0R680","2020-04-12 09:00:00","13.000","50.000","2.800","24.500","0.820","1012.300","","0.000","-99.000","-99.000","-99.000","25.000","","23.100",""
"C0X210","2020-04-12 09:00:00","38.000","4.000","4.500","20.700","0.860","1009.000","","5.000","-99.000","-99.000","-99.000","21.300","","18.600",""
"C0D430","2020-04-12 09:00:00","87.000","45.000","0.500","14.400","0.950","1007.600","","3.500","-99.000","-99.000","-99.000","17.900","","14.400",""
"C0AD30","2020-04-12 09:00:00","20.000","341.000","2.300","15.400","0.770","1014.500","","2.000","7.700","291.000","","19.300","","15.300",""
"C0R240","2020-04-12 09:00:00","87.000","27.000","1.400","20.100","0.860","1004.000","","0.000","-99.000","-99.000","-99.000","22.400","","19.900",""
"C0AI30","2020-04-12 09:00:00","26.000","239.000","1.000","15.100","0.940","1017.100","","13.500","-99.000","-99.000","-99.000","18.800","","14.800",""
"C0U960","2020-04-12 09:00:00","1885.000","10.000","7.300","5.600","1.000","811.800","","2.000","-99.000","-99.000","-99.000","10.600","","5.600",""
"C0T9E0","2020-04-12 09:00:00","415.000","39.000","2.000","15.000","0.970","968.700","","10.000","-99.000","-99.000","-99.000","18.800","","14.900",""
"C0D550","2020-04-12 09:00:00","1956.000","0.000","0.000","7.000","0.970","810.200","","6.000","-99.000","-99.000","-99.000","9.600","","6.300",""
"C0C630","2020-04-12 09:00:00","209.000","62.000","1.200","12.700","0.940","994.800","","5.000","-99.000","-99.000","-99.000","17.100","","12.700",""
"C0Z220","2020-04-12 09:00:00","589.000","93.000","0.400","14.400","1.000","948.100","","1.500","-99.000","-99.000","-99.000","16.600","","14.300",""
"C0R220","2020-04-12 09:00:00","23.000","342.000","1.600","21.600","1.000","1012.100","","0.000","-99.000","-99.000","-99.000","23.500","","20.300",""
"C0A870","2020-04-12 09:00:00","685.000","10.000","5.400","10.800","1.000","937.100","","7.500","15.400","355.000","","14.800","","10.200",""
"C0V670","2020-04-12 09:00:00","20.000","347.000","4.400","21.400","0.770","1012.000","","0.000","-99.000","-99.000","-99.000","23.000","","19.700",""
"C0G770","2020-04-12 09:00:00","15.000","34.000","3.400","19.400","0.710","1014.200","","1.500","-99.000","-99.000","-99.000","20.400","","18.700",""
"C0C540","2020-04-12 09:00:00","46.000","38.000","2.600","14.500","0.870","1013.800","","2.000","8.000","38.000","","18.100","","14.500",""
"C0R770","2020-04-12 09:00:00","93.000","204.000","2.100","22.800","0.850","1003.100","","0.000","-99.000","-99.000","-99.000","24.000","","21.900",""
"C0F9O0","2020-04-12 09:00:00","175.000","50.000","0.800","18.200","0.950","994.900","","1.000","-99.000","-99.000","-99.000","18.600","","16.900",""
"C0Z230","2020-04-12 09:00:00","31.000","12.000","15.700","18.300","0.690","1010.900","","0.500","-99.000","-99.000","-99.000","21.200","","18.100",""
"C0U900","2020-04-12 09:00:00","63.000","3.000","3.900","16.400","0.690","1011.800","","1.000","-99.000","-99.000","-99.000","19.400","","16.000",""
"C0X200","2020-04-12 09:00:00","61.000","315.000","2.800","20.300","0.860","1007.600","","0.500","-99.000","-99.000","-99.000","21.500","","18.400",""
"C0G640","2020-04-12 09:00:00","17.000","24.000","4.400","18.700","0.750","1016.700","","2.000","10.900","26.000","","19.400","","17.500",""
"C0Z080","2020-04-12 09:00:00","298.000","10.000","1.000","17.500","0.990","981.100","","6.000","-99.000","-99.000","-99.000","18.800","","16.900",""
"C0U770","2020-04-12 09:00:00","5.000","21.000","3.600","17.500","0.680","1014.500","","1.500","14.500","66.000","","20.300","","17.300",""
"C0Z210","2020-04-12 09:00:00","126.000","344.000","1.000","17.200","0.990","1002.300","","7.000","-99.000","-99.000","-99.000","19.400","","17.100",""
"C0V690","2020-04-12 09:00:00","30.000","28.000","3.200","21.600","0.790","1011.200","","0.000","9.300","42.000","","23.400","","19.700",""
"C0M690","2020-04-12 09:00:00","33.000","17.000","3.900","20.200","0.800","1010.800","","1.500","-99.000","-99.000","-99.000","20.900","","18.400",""
"C0R440","2020-04-12 09:00:00","1679.000","283.000","1.200","13.400","1.000","834.600","","1.000","-99.000","-99.000","-99.000","13.900","","12.500",""
"C0F970","2020-04-12 09:00:00","145.000","345.000","3.500","18.400","0.730","997.800","","3.000","-99.000","-99.000","-99.000","18.600","","17.200",""
"C0C490","2020-04-12 09:00:00","157.000","51.000","0.500","13.800","0.930","1000.700","","7.000","-99.000","-99.000","-99.000","17.600","","13.700",""
"C0X160","2020-04-12 09:00:00","26.000","354.000","5.200","21.700","0.840","1011.500","","1.500","11.300","4.000","","22.700","","19.600",""
"C0S760","2020-04-12 09:00:00","1621.000","153.000","1.300","12.200","1.000","838.400","","0.500","-99.000","-99.000","-99.000","13.300","","12.200",""
"C0O830","2020-04-12 09:00:00","127.000","246.000","0.400","20.100","0.990","1000.600","","1.000","-99.000","-99.000","-99.000","20.700","","17.800",""
"C0A9A0","2020-04-12 09:00:00","24.000","208.000","1.100","14.100","0.960","1016.400","","9.000","-99.000","-99.000","-99.000","17.900","","13.900",""
"C0AD50","2020-04-12 09:00:00","84.000","0.000","0.200","13.800","0.990","1009.900","","6.000","-99.000","-99.000","-99.000","18.000","","13.800",""
"C0G620","2020-04-12 09:00:00","110.000","360.000","2.800","20.500","0.800","1002.300","","3.000","-99.000","-99.000","-99.000","20.500","","16.800",""
"C0V310","2020-04-12 09:00:00","46.000","332.000","4.200","20.700","0.710","1008.100","","1.000","11.400","349.000","","23.800","","19.600",""
"C0X110","2020-04-12 09:00:00","20.000","34.000","3.700","21.900","0.750","1012.900","","3.000","9.500","11.000","","22.800","","19.600",""
"C0S980","2020-04-12 09:00:00","901.000","336.000","1.300","16.600","1.000","914.100","","0.000","-99.000","-99.000","-99.000","17.700","","16.400",""
"C0R320","2020-04-12 09:00:00","7.000","338.000","2.800","23.300","0.830","1013.300","","0.000","-99.000","-99.000","-99.000","24.600","","22.500",""
"C0O860","2020-04-12 09:00:00","38.000","353.000","2.800","21.000","0.990","1010.000","","0.500","-99.000","-99.000","-99.000","22.100","","19.000",""
"C0U950","2020-04-12 09:00:00","1012.000","303.000","12.400","7.400","1.000","902.400","","10.000","23.900","312.000","","12.400","","7.300",""
"C0R260","2020-04-12 09:00:00","76.000","351.000","1.800","21.600","0.830","1005.200","","0.000","-99.000","-99.000","-99.000","23.700","","20.800",""
"C0G880","2020-04-12 09:00:00","92.000","343.000","1.400","18.900","0.810","1004.700","","3.000","-99.000","-99.000","-99.000","19.700","","18.100",""
"C0R520","2020-04-12 09:00:00","18.000","353.000","3.600","21.700","0.840","1012.700","","0.000","-99.000","-99.000","-99.000","23.400","","20.400",""
"C0O810","2020-04-12 09:00:00","161.000","21.000","2.500","21.700","0.870","996.300","","0.500","-99.000","-99.000","-99.000","21.700","","18.500",""
"C0E790","2020-04-12 09:00:00","344.000","37.000","2.300","15.800","0.990","975.300","","3.000","10.200","29.000","","17.600","","15.300",""
"C0F9Y0","2020-04-12 09:00:00","3313.000","250.000","3.800","2.800","0.970","683.100","","10.500","18.300","248.000","","3.800","","1.900",""
"C0S930","2020-04-12 09:00:00","248.000","227.000","0.700","18.600","0.950","986.700","","0.500","-99.000","-99.000","-99.000","20.100","","18.600",""
"C0M770","2020-04-12 09:00:00","164.000","338.000","2.400","18.700","0.960","996.100","","4.000","-99.000","-99.000","-99.000","20.100","","17.800",""
"C0R470","2020-04-12 09:00:00","103.000","227.000","1.200","20.400","0.900","1003.100","","1.500","-99.000","-99.000","-99.000","23.100","","19.800",""
"C0W120","2020-04-12 09:00:00","58.000","-99.000","-99.000","19.700","0.790","1009.600","","2.000","-99.000","-99.000","-99.000","19.900","","18.800",""
"C0V350","2020-04-12 09:00:00","36.000","340.000","1.700","21.100","0.810","1011.600","","0.000","-99.000","-99.000","-99.000","23.500","","19.600",""
"CM0160","2020-04-12 09:00:00","159.000","356.000","1.900","18.000","0.860","998.700","","8.500","-99.000","-99.000","-99.000","18.900","","17.000",""
"C0V500","2020-04-12 09:00:00","6.000","24.000","2.500","21.600","0.780","1012.100","","0.000","-99.000","-99.000","-99.000","23.400","","20.000",""
"C0SA30","2020-04-12 09:00:00","92.000","22.000","4.500","19.000","0.890","1005.000","","3.000","9.600","27.000","","22.400","","19.000",""
"C0U710","2020-04-12 09:00:00","1942.000","0.000","0.000","6.900","0.990","806.500","","5.000","-99.000","-99.000","-99.000","9.800","","6.800",""
"C0Z100","2020-04-12 09:00:00","36.000","45.000","1.300","17.600","0.950","1012.300","","7.000","-99.000","-99.000","-99.000","20.200","","17.600",""
"C0Z170","2020-04-12 09:00:00","199.000","46.000","1.700","19.100","0.840","994.000","","0.500","7.700","40.000","","20.900","","18.900",""
"C0K430","2020-04-12 09:00:00","30.000","9.000","3.100","19.900","0.740","1013.200","","3.500","12.400","9.000","","20.200","","18.000",""
"C0S960","2020-04-12 09:00:00","32.000","9.000","2.400","21.400","0.860","1011.000","","0.000","-99.000","-99.000","-99.000","23.000","","21.400",""
"C0T9M0","2020-04-12 09:00:00","92.000","16.000","1.400","17.400","1.000","1006.700","","11.000","9.100","64.000","","20.700","","17.300",""
"C0AI00","2020-04-12 09:00:00","188.000","26.000","2.000","12.600","1.000","997.900","","2.000","7.700","3.000","","17.100","","12.600",""
"C0AC40","2020-04-12 09:00:00","1079.000","19.000","6.600","6.700","0.990","894.100","","7.000","18.700","35.000","","12.000","","6.600",""
"C0F9M0","2020-04-12 09:00:00","230.000","14.000","2.100","16.500","0.830","989.000","","1.000","7.200","30.000","","17.700","","15.500",""
"C0A930","2020-04-12 09:00:00","216.000","330.000","0.400","12.200","1.000","992.100","","21.500","-99.000","-99.000","-99.000","18.000","","12.200",""
"C0A640","2020-04-12 09:00:00","241.000","236.000","0.700","12.000","0.980","992.800","","14.000","-99.000","-99.000","-99.000","16.600","","11.800",""
"C0I420","2020-04-12 09:00:00","305.000","207.000","1.400","18.200","0.910","979.800","","9.000","-99.000","-99.000","-99.000","19.200","","17.100",""
"C0R170","2020-04-12 09:00:00","26.000","338.000","0.900","21.100","1.000","1011.900","","0.500","-99.000","-99.000","-99.000","23.600","","19.800",""
"C0M530","2020-04-12 09:00:00","1385.000","189.000","0.300","13.700","0.990","868.300","","4.000","-99.000","-99.000","-99.000","15.400","","13.100",""
"C0H960","2020-04-12 09:00:00","120.000","30.000","1.200","19.700","0.800","1000.100","","6.000","-99.000","-99.000","-99.000","19.700","","18.100",""
"C0V620","2020-04-12 09:00:00","18.000","5.000","3.600","21.300","0.990","1012.600","","1.500","12.000","314.000","","22.700","","19.000",""
"C0X280","2020-04-12 09:00:00","22.000","33.000","7.100","20.900","0.710","1013.000","","1.000","-99.000","-99.000","-99.000","21.800","","18.900",""
"C0AH40","2020-04-12 09:00:00","426.000","327.000","1.200","12.100","0.990","966.800","","3.000","-99.000","-99.000","-99.000","17.000","","12.100",""
"C0T9A0","2020-04-12 09:00:00","498.000","48.000","0.700","14.100","0.990","958.700","","11.000","-99.000","-99.000","-99.000","17.300","","14.100",""
"C0R730","2020-04-12 09:00:00","163.000","347.000","2.700","22.800","0.830","995.800","","0.000","-99.000","-99.000","-99.000","23.200","","21.400",""
"C0K390","2020-04-12 09:00:00","31.000","32.000","5.900","20.000","0.710","1012.100","","6.000","-99.000","-99.000","-99.000","20.000","","18.300",""
"C0I540","2020-04-12 09:00:00","3344.000","-99.000","-99.000","2.300","1.000","679.100","","-99.000","-99.000","-99.000","-99.000","4.000","","2.000",""
